,location,tweetid,timestamp,retweetcount,text,hashtags
599,,1553908483162005507,2022-08-01 01:00:27,0,"Does Z means this? Kiev, Kharkiv, Odessa, Mariupol

Main Russian targets...

Orcs are failing epicly if it does

#russiaisaterroriststate #Kherson #Mariupol #UkraineRussiaWar https://t.co/AbyzL1DvAD","[{'text': 'russiaisaterroriststate', 'indices': [113, 137]}, {'text': 'Kherson', 'indices': [138, 146]}, {'text': 'Mariupol', 'indices': [147, 156]}, {'text': 'UkraineRussiaWar', 'indices': [157, 174]}]"
600,Texas,1553908509963653122,2022-08-01 01:00:33,1,"🚨@NATO_KFOR IS PREPARED TO INTERVENE IF STABILITY IS JEOPARDIZED IN THE NORTH OF KOSOVO - monitoring the “tense” situation {of #Serbia} &amp; ""take whatever measures are necessary to keep a safe &amp; secure environment in #Kosovo at all times, in line w/ its UN mandate.” via @ABC #NATO https://t.co/ZN00IGErup","[{'text': 'Serbia', 'indices': [127, 134]}, {'text': 'Kosovo', 'indices': [223, 230]}, {'text': 'NATO', 'indices': [282, 287]}]"
601,Texas!,1553908520600317953,2022-08-01 01:00:36,0,🔴 LIVE PODCAST: Koof*Koof on @Spreaker #aoc #biden #funny #goodnews #nwo https://t.co/UpPVlxik2h,"[{'text': 'aoc', 'indices': [39, 43]}, {'text': 'biden', 'indices': [44, 50]}, {'text': 'funny', 'indices': [51, 57]}, {'text': 'goodnews', 'indices': [58, 67]}, {'text': 'nwo', 'indices': [68, 72]}]"
602,USA,1553908535221788672,2022-08-01 01:00:39,0,"Subscribe to our FREE Unleash Africa Newsletter here: 
https://t.co/KV8VHSX5i9
#UnleashAfrica
#Africa
#Russia
#Ukraine
#Egypt
#Sicily
#Syria
MK https://t.co/XQcyACfw3n","[{'text': 'UnleashAfrica', 'indices': [79, 93]}, {'text': 'Africa', 'indices': [94, 101]}, {'text': 'Russia', 'indices': [102, 109]}, {'text': 'Ukraine', 'indices': [110, 118]}, {'text': 'Egypt', 'indices': [119, 125]}, {'text': 'Sicily', 'indices': [126, 133]}, {'text': 'Syria', 'indices': [134, 140]}]"
603,"Berkeley, CA",1553908556746739712,2022-08-01 01:00:44,0,"https://t.co/NOPnnk4jIv #Ukraine

""An explosive device blew up at the headquarters of Russia's Black Sea Fleet""","[{'text': 'Ukraine', 'indices': [24, 32]}]"
604,USA,1553908579727560704,2022-08-01 01:00:50,1,"Fully ""vaccinated"", but otherwise young and healthy doctors are killing over like flies in Toronto.  Why the media isn't talking about this story... 

https://t.co/mjEN2hz23y

#biden #recession #monkeypox","[{'text': 'biden', 'indices': [176, 182]}, {'text': 'recession', 'indices': [183, 193]}, {'text': 'monkeypox', 'indices': [194, 204]}]"
605,"Mumbai, Maharashtra",1553908586685730816,2022-08-01 01:00:51,0,"Universe, Please give me an August to remember. Thank you. ✨

#WEURO2022 #August #Serbia #WEuro2022Final #jhopeAtLollapalooza #aftersun #Mrasheeshshukla #Asheeshvines #uasheesh #iamaja7champ #india #mondaythoughts #MondayMotivation #Mondayvibes #MondayMood https://t.co/zAM2BpWBek","[{'text': 'WEURO2022', 'indices': [62, 72]}, {'text': 'August', 'indices': [73, 80]}, {'text': 'Serbia', 'indices': [81, 88]}, {'text': 'WEuro2022Final', 'indices': [89, 104]}, {'text': 'jhopeAtLollapalooza', 'indices': [105, 125]}, {'text': 'aftersun', 'indices': [126, 135]}, {'text': 'Mrasheeshshukla', 'indices': [136, 152]}, {'text': 'Asheeshvines', 'indices': [153, 166]}, {'text': 'uasheesh', 'indices': [167, 176]}, {'text': 'iamaja7champ', 'indices': [177, 190]}, {'text': 'india', 'indices': [191, 197]}, {'text': 'mondaythoughts', 'indices': [198, 213]}, {'text': 'MondayMotivation', 'indices': [214, 231]}, {'text': 'Mondayvibes', 'indices': [232, 244]}, {'text': 'MondayMood', 'indices': [245, 256]}]"
606,Sverige,1553908607854460933,2022-08-01 01:00:56,0,"Glory to Ukraine and its soldiers 🇺🇦

Death to enemies🔥

#UkrainianFreedomOrchestra #russiaisaterrorisstate #UkraineRussie #SlavaUkraïni #UkraineRussiaWar https://t.co/Gl32Mw22l5","[{'text': 'UkrainianFreedomOrchestra', 'indices': [57, 83]}, {'text': 'russiaisaterrorisstate', 'indices': [84, 107]}, {'text': 'UkraineRussie', 'indices': [108, 122]}, {'text': 'SlavaUkraïni', 'indices': [123, 136]}, {'text': 'UkraineRussiaWar', 'indices': [137, 154]}]"
607,,1553908630151467011,2022-08-01 01:01:02,0,"Fick dich, Putin!
(German)

#RussiaInvadedUkraine #FuckPutin #RussianWarCrimes #PutinsWar","[{'text': 'RussiaInvadedUkraine', 'indices': [28, 49]}, {'text': 'FuckPutin', 'indices': [50, 60]}, {'text': 'RussianWarCrimes', 'indices': [61, 78]}, {'text': 'PutinsWar', 'indices': [79, 89]}]"
608,Global HQ: UAE,1553908637269037056,2022-08-01 01:01:04,0,"Volodymyr Zelenskyy says that #Ukraine's harvest could be half its usual amount this year due to the Russian invasion

 https://t.co/AXf9LIDpFU","[{'text': 'Ukraine', 'indices': [30, 38]}]"
609,"Taos, New Mexico, USA",1553908647864012801,2022-08-01 01:01:06,0,We Can't Bomb Our Way to Better Schools by RiveraSunAuthor @CommonDreams #War #Peace https://t.co/DtpAZYBm13 https://t.co/NVXaFfZvlC,"[{'text': 'War', 'indices': [73, 77]}, {'text': 'Peace', 'indices': [78, 84]}]"
610,"Perth, Western Australia",1553908662498119680,2022-08-01 01:01:10,0,"From FoolComAu "" Up 45% so far in 2022, is it too late to buy Woodside shares? "" published 1/8/2022 $WDS $STO #Russia #China #Energy 
https://t.co/uwWG4gXmYP","[{'text': 'Russia', 'indices': [110, 117]}, {'text': 'China', 'indices': [118, 124]}, {'text': 'Energy', 'indices': [125, 132]}]"
611,India,1553908711688634369,2022-08-01 01:01:21,0,"Universe, Please give me an August to remember. Thank you. ✨

#WEURO2022 #August #Serbia #WEuro2022Final #jhopeAtLollapalooza #aftersun #Mrasheeshshukla #Asheeshvines #uasheesh #iamaja7champ #india #mondaythoughts #MondayMotivation #Mondayvibes #MondayMood #MondayBlogs https://t.co/yf7NoEDwXy","[{'text': 'WEURO2022', 'indices': [62, 72]}, {'text': 'August', 'indices': [73, 80]}, {'text': 'Serbia', 'indices': [81, 88]}, {'text': 'WEuro2022Final', 'indices': [89, 104]}, {'text': 'jhopeAtLollapalooza', 'indices': [105, 125]}, {'text': 'aftersun', 'indices': [126, 135]}, {'text': 'Mrasheeshshukla', 'indices': [136, 152]}, {'text': 'Asheeshvines', 'indices': [153, 166]}, {'text': 'uasheesh', 'indices': [167, 176]}, {'text': 'iamaja7champ', 'indices': [177, 190]}, {'text': 'india', 'indices': [191, 197]}, {'text': 'mondaythoughts', 'indices': [198, 213]}, {'text': 'MondayMotivation', 'indices': [214, 231]}, {'text': 'Mondayvibes', 'indices': [232, 244]}, {'text': 'MondayMood', 'indices': [245, 256]}, {'text': 'MondayBlogs', 'indices': [257, 269]}]"
612,,1553908712829603841,2022-08-01 01:01:22,0,"Using #HIMARS, Ukraine’s military bombed an ammunition depot and 40-car train in Brylivka, Ukraine, carrying Russian troops/military equipment from Crimea to the Russian-occupied Kherson region. Photos of the area before/after are attached.  Unsure of the Russian casualty count. https://t.co/joLZcKrn2U","[{'text': 'HIMARS', 'indices': [6, 13]}]"
613, Rome- Italy,1553908721947918339,2022-08-01 01:01:24,0,"#Kosovo postpones decisions on #Serbia-n ID cards, license plates after heightened border tensions.
President Vjosa Osmani and Prime Minister Albin Kurti meet with US ambassador and decide to postpone decisions for a month. https://t.co/du6B5pufNG via @anadoluagency","[{'text': 'Kosovo', 'indices': [0, 7]}, {'text': 'Serbia', 'indices': [31, 38]}]"
614,,1553908726070882304,2022-08-01 01:01:25,7,"🇫🇮🇺🇦People came out to support Ukraine in Finland.
#StopPutinNow #Ukraine #UkraineRussia  #StopWarInUkraine https://t.co/BYshMQPTgv","[{'text': 'StopPutinNow', 'indices': [51, 64]}, {'text': 'Ukraine', 'indices': [65, 73]}, {'text': 'UkraineRussia', 'indices': [74, 88]}, {'text': 'StopWarInUkraine', 'indices': [90, 107]}]"
615,Left #california's 4 lower COL,1553908740822384640,2022-08-01 01:01:28,1,"#WI yard sign.         Vote #democrats, cuz they vote 4 our #energy dependence on #china #russia #argentina #saudiarabia #newsnight #breakingnews   #integrity #cbs #CNN #biden #kerry #pressconference #teachers #scifi #science #ClimateActionNow #ClimateCrisis #ClimateEmergency","[{'text': 'WI', 'indices': [0, 3]}, {'text': 'democrats', 'indices': [28, 38]}, {'text': 'energy', 'indices': [60, 67]}, {'text': 'china', 'indices': [82, 88]}, {'text': 'russia', 'indices': [89, 96]}, {'text': 'argentina', 'indices': [97, 107]}, {'text': 'saudiarabia', 'indices': [108, 120]}, {'text': 'newsnight', 'indices': [121, 131]}, {'text': 'breakingnews', 'indices': [132, 145]}, {'text': 'integrity', 'indices': [148, 158]}, {'text': 'cbs', 'indices': [159, 163]}, {'text': 'CNN', 'indices': [164, 168]}, {'text': 'biden', 'indices': [169, 175]}, {'text': 'kerry', 'indices': [176, 182]}, {'text': 'pressconference', 'indices': [183, 199]}, {'text': 'teachers', 'indices': [200, 209]}, {'text': 'scifi', 'indices': [210, 216]}, {'text': 'science', 'indices': [217, 225]}, {'text': 'ClimateActionNow', 'indices': [226, 243]}, {'text': 'ClimateCrisis', 'indices': [244, 258]}, {'text': 'ClimateEmergency', 'indices': [259, 276]}]"
616,USA,1553908759034007552,2022-08-01 01:01:33,0,DAY 158 - War in Ukraine - Kyiv Prepares for an Escalation and Extension... https://t.co/8Du5l4TYQ1 via @YouTube #UkraineRussiaWar #china #Russia,"[{'text': 'UkraineRussiaWar', 'indices': [113, 130]}, {'text': 'china', 'indices': [131, 137]}, {'text': 'Russia', 'indices': [138, 145]}]"
617,Singapore,1553908796061167617,2022-08-01 01:01:41,0,"Just in case you were curious to know about how Singapore is responding to the perfect storm of #war, #pandemic and #climatecrisis and the role it's currency plays to manage inflation and cost of living. https://t.co/rhbZCpgBU5","[{'text': 'war', 'indices': [96, 100]}, {'text': 'pandemic', 'indices': [102, 111]}, {'text': 'climatecrisis', 'indices': [116, 130]}]"
618,"California, USA",1553908805951401985,2022-08-01 01:01:44,0,"That's just awful!
Blew up the ocean, killed the fish and made the birds crazy.
As in #hiroshima, they're gonna blow up the world with 15,000 #hypersonic missiles around the blue #planet.
#Putin #China #USA #Israel can start the domino affect to wake up in #heaven or #hell.💀👽 https://t.co/5LQwiBzLnE","[{'text': 'hiroshima', 'indices': [86, 96]}, {'text': 'hypersonic', 'indices': [142, 153]}, {'text': 'planet', 'indices': [179, 186]}, {'text': 'Putin', 'indices': [188, 194]}, {'text': 'China', 'indices': [195, 201]}, {'text': 'USA', 'indices': [202, 206]}, {'text': 'Israel', 'indices': [207, 214]}, {'text': 'heaven', 'indices': [257, 264]}, {'text': 'hell', 'indices': [268, 273]}]"
619,Canada,1553908865858691072,2022-08-01 01:01:58,0,@Xeelee8 @isalibacurtis @WarMonitor3 More #Russian WarCrim VDV jokes please!  Or are we all out of them?,"[{'text': 'Russian', 'indices': [42, 50]}]"
620,Where the Bluegrass grows!,1553908884884144128,2022-08-01 01:02:03,0,"Gut Voch!
Shavua Tov!
    This is what a weak #BidenRegime is giving #America . #America #Putin #Ukraine #War #JoeBiden #Russia #Putin
https://t.co/6vFNUg4r0E","[{'text': 'BidenRegime', 'indices': [46, 58]}, {'text': 'America', 'indices': [69, 77]}, {'text': 'America', 'indices': [80, 88]}, {'text': 'Putin', 'indices': [89, 95]}, {'text': 'Ukraine', 'indices': [96, 104]}, {'text': 'War', 'indices': [105, 109]}, {'text': 'JoeBiden', 'indices': [110, 119]}, {'text': 'Russia', 'indices': [120, 127]}, {'text': 'Putin', 'indices': [128, 134]}]"
621,STAR WARS ,1553908886775574528,2022-08-01 01:02:03,2,"European Union started to strengthen its military presence in #Bosnia for fear of destabilization and ""#Russian influence"" in the country, deploying more troops into Operation Althea/European Union Force Bosnia and Herzegovina (EUFOR),","[{'text': 'Bosnia', 'indices': [62, 69]}, {'text': 'Russian', 'indices': [103, 111]}]"
622,"USA, Weston, Florida",1553908903896834050,2022-08-01 01:02:07,0,Check out this new fleece blanket that I uploaded to https://t.co/f1IowKhpIZ! https://t.co/uNqbi6IRsX #Russia #Putin #CrimesAgainstHumanity #women #russiaisaterrorisstate #Russian #RussianWarCrimes #russianWarCrimesInUkraine #hatewontwin #HateCrime #Trump #VoteBlue #artist,"[{'text': 'Russia', 'indices': [102, 109]}, {'text': 'Putin', 'indices': [110, 116]}, {'text': 'CrimesAgainstHumanity', 'indices': [117, 139]}, {'text': 'women', 'indices': [140, 146]}, {'text': 'russiaisaterrorisstate', 'indices': [147, 170]}, {'text': 'Russian', 'indices': [171, 179]}, {'text': 'RussianWarCrimes', 'indices': [180, 197]}, {'text': 'russianWarCrimesInUkraine', 'indices': [198, 224]}, {'text': 'hatewontwin', 'indices': [225, 237]}, {'text': 'HateCrime', 'indices': [238, 248]}, {'text': 'Trump', 'indices': [249, 255]}, {'text': 'VoteBlue', 'indices': [256, 265]}, {'text': 'artist', 'indices': [266, 273]}]"
623,,1553908904643346433,2022-08-01 01:02:07,0,@POTUS @RepGaramendi @RepThompson @TeamPelosi start a program so owners of weapons of war are given a tax credit after relinquishing them. Then get them to the Ukrainians ASAP to use fighting for their freedom against Russian aggression #ukraine 🌻 win-win,"[{'text': 'ukraine', 'indices': [237, 245]}]"
624,cc0=Public Domain tweet=SHARE!,1553908912167985154,2022-08-01 01:02:09,0,"#NOW THE #FACTS:

THE 1ST OF ALL STARS IS COMPLETED &amp; SECURE on a  @yandexcom SERVER IN RUSSIA! This is MY DIRECT RESPOND INDEPENDENT IF #MASTERCARD ANSWERS! #Putin $ #WARCHEST IS FULL &amp; HAS NOW ~23 #ATOMIC #MACROBOMBS for MANY STOCK EXCHANGES! I WOULD sell #SHARES &amp; #BUYBTC #cc0","[{'text': 'NOW', 'indices': [0, 4]}, {'text': 'FACTS', 'indices': [9, 15]}, {'text': 'MASTERCARD', 'indices': [141, 152]}, {'text': 'Putin', 'indices': [162, 168]}, {'text': 'WARCHEST', 'indices': [171, 180]}, {'text': 'ATOMIC', 'indices': [207, 214]}, {'text': 'MACROBOMBS', 'indices': [215, 226]}, {'text': 'SHARES', 'indices': [266, 273]}, {'text': 'BUYBTC', 'indices': [280, 287]}, {'text': 'cc0', 'indices': [288, 292]}]"
625,"New York, NY",1553908918237143042,2022-08-01 01:02:10,0,BREAKING NEWS: West eases efforts to restrict Russian oil trading as inflation and energy risks mount https://t.co/llUar1Hau2 @elerianm @tomkeene @mikepompeo @GarethSoloway @elonmusk @ladygaga @DonaldJTrumpJr #ukraine @Bundeskanzler @jacindaardern @ZelenskyyUa @BarackObama,"[{'text': 'ukraine', 'indices': [209, 217]}]"
626,,1553908922607706112,2022-08-01 01:02:12,17,"Slobodan Milošević deserves justice 
He was falsely accused of the war crimes that were committed by NATO General Wesley Clark 
#Serbia #KosovoSerbia #kosowo","[{'text': 'Serbia', 'indices': [128, 135]}, {'text': 'KosovoSerbia', 'indices': [136, 149]}, {'text': 'kosowo', 'indices': [150, 157]}]"
627,Edinburgh ~ Heart of Scotland!,1553908955226771457,2022-08-01 01:02:19,0,"@FutureGreenUSA Anti-war helps no one in Iraq, Syria... or #Ukraine.

They don't have that choice. https://t.co/04YwL9X3sI","[{'text': 'Ukraine', 'indices': [59, 67]}]"
628,,1553908998801395712,2022-08-01 01:02:30,0,#Biden shares video after testing positive for COVID-19 #AGAIN : 'I'm feeling fine' BUT he looks a bit shaky &amp; #weak holding on to that railing! | ⁦@FoxNews⁩  https://t.co/F4PRazIbnq,"[{'text': 'Biden', 'indices': [0, 6]}, {'text': 'AGAIN', 'indices': [56, 62]}, {'text': 'weak', 'indices': [115, 120]}]"
629,"Tanauan, Batangas, Philippines",1553909002043420672,2022-08-01 01:02:30,1,"@Ssarah102030 @crystaliz3r @nullvoidstar @AdityaDharkar3 @TeresaBeadle5 @comrade_man @adriakulig @BeduschiLidia @bnei_Adam @AnneMariaWatki1 @VigilantRobert @hameed_shahir @LumpyLouish @FarahadZama @FulkemF001s @Jazuli67 @GrammyCherie @Brokenf8 @Mr_Ceppah @ChristineHoxwo1 @DrMitchAMedina 
 
A Republican judge found NO EVIDENCE of fraud in Wisconsin.  Can we all stop talking about these fantasies!

Followed all and RT'ed.

https://t.co/hxFIqTf4n2

https://t.co/qYynoWJZjD

#FBR 
#TrumpForPrison 
#DeTrumpifyAmerica
#StandWithUkraine","[{'text': 'FBR', 'indices': [475, 479]}, {'text': 'TrumpForPrison', 'indices': [481, 496]}, {'text': 'DeTrumpifyAmerica', 'indices': [498, 516]}, {'text': 'StandWithUkraine', 'indices': [517, 534]}]"
630,"Mumbai, India",1553909003494625280,2022-08-01 01:02:31,0,"Your triggers are your responsibility it isn’t the world’s obligation to tiptoe around you

Good Morning 🍭 Magic #Monday 

i like online shopping and putting everything i want in a cart then checking my subtotal and laughing and closing the tab #Kosovo #BLACKPINK #itscomehome","[{'text': 'Monday', 'indices': [113, 120]}, {'text': 'Kosovo', 'indices': [245, 252]}, {'text': 'BLACKPINK', 'indices': [253, 263]}, {'text': 'itscomehome', 'indices': [264, 276]}]"
631,,1553909065973043201,2022-08-01 01:02:46,2,"The Russian embassy in the UK further inflamed tensions by posting that all Azov prisoners of war should be killed by hanging. This has caused outrage in the UK with some MPs calling for Russia's embassy to be expelled. 

#ukraine #warinukraine #standwithukraine #azovstal https://t.co/5WsjCPweIX","[{'text': 'ukraine', 'indices': [222, 230]}, {'text': 'warinukraine', 'indices': [231, 244]}, {'text': 'standwithukraine', 'indices': [245, 262]}, {'text': 'azovstal', 'indices': [263, 272]}]"
632,"Odessa, Ukraine",1553909125192372224,2022-08-01 01:03:00,2,"A rocket attack was carried out on the territory of the Odessa region. They hit a quarry 🚀
#Ukraine #UkraineRussiaWar 
https://t.co/1Z0Xd8acKc","[{'text': 'Ukraine', 'indices': [91, 99]}, {'text': 'UkraineRussiaWar', 'indices': [100, 117]}]"
633,,1553909136210857984,2022-08-01 01:03:02,3,"🌭🌭🌭ัfood shortage
 Ukrainian city of Odessa  Line up to receive bread
 #Ukraine
  #StopPutinNOW 
#StandWithUkraine️ https://t.co/9FFDN5nAZG","[{'text': 'Ukraine', 'indices': [71, 79]}, {'text': 'StopPutinNOW', 'indices': [82, 95]}, {'text': 'StandWithUkraine️', 'indices': [97, 115]}]"
634,STAR WARS ,1553909135413891076,2022-08-01 01:03:02,0,"🇧🇦 🇷🇸 — Bosnian-Serb Nationalist/Separatist Leader Mirolad #Dodik traveled to #Russian Federation yesterday, July 30, 2022, to meet with Russian President Vladimir Putin to discuss the Republika Srpska question and the ""Death of World Liberal Order""","[{'text': 'Dodik', 'indices': [59, 65]}, {'text': 'Russian', 'indices': [78, 86]}]"
635,,1553909137301336065,2022-08-01 01:03:03,1,"Serbian Ex-Deputy PM Says #Kosovo's Kurti Behind Provocation, Blasts KFOR for Inaction https://t.co/3xrUINdjlH","[{'text': 'Kosovo', 'indices': [26, 33]}]"
636,Australia ,1553909156410982400,2022-08-01 01:03:07,1,"Ukraine Proverb  🇺🇦  🇺🇦  🇺🇦
GLORY TO #UKRAINE  🇺🇦  🇺🇦  🇺🇦 ... misha 💞 https://t.co/GBGU7YjLr1","[{'text': 'UKRAINE', 'indices': [37, 45]}]"
637,"Talking Rock, Georgia, USA",1553909161439727620,2022-08-01 01:03:08,1,"This is ""convenient"" timing considering the recent talks where #Ukraine was going to start moving #grain again. Now one of Ukraine's richest men who happens to work in grain was murdered by #RussiaIsATerroristState bombing.

https://t.co/AZgCIZdMM7","[{'text': 'Ukraine', 'indices': [63, 71]}, {'text': 'grain', 'indices': [98, 104]}, {'text': 'RussiaIsATerroristState', 'indices': [190, 214]}]"
638,"Joliet, IL",1553909181748486144,2022-08-01 01:03:13,0,@mfa_russia @mod_russia @RusEmbUSA @RusEmbIndia @RusEmbassyJ @RusEmbSey @RusEmbAU @rusembnz @RusConsCapetown @Rusembegypt @RussianEmbassy My favorite moment in the history of the Russian Navy. Slava Ukraini! 🇺🇦  #RussiaIsATerroristState #NAFO #WeAreNAFO https://t.co/vQ5MDRcFtb,"[{'text': 'RussiaIsATerroristState', 'indices': [212, 236]}, {'text': 'NAFO', 'indices': [237, 242]}, {'text': 'WeAreNAFO', 'indices': [243, 253]}]"
639,,1553909232533217282,2022-08-01 01:03:25,0,"An NFT collection will be created on #opensea   in order to help #UkraineWar  . 
RT &amp; Follow to spread awareness.
#SlavaUkraine   #NFTGiveaway   #NFT","[{'text': 'opensea', 'indices': [37, 45]}, {'text': 'UkraineWar', 'indices': [65, 76]}, {'text': 'SlavaUkraine', 'indices': [118, 131]}, {'text': 'NFTGiveaway', 'indices': [134, 146]}, {'text': 'NFT', 'indices': [149, 153]}]"
640,In the cut creepin on u #SATX,1553909245866905601,2022-08-01 01:03:29,0,"@ZaknafeinDC I don't know, Bubba. ""Lead times for consensus-building"" and ""disaggregate bureaucracy"" sure sound like euphemisms for a taxpayer funded influence/paycheck racket to Ol Duderino. IJS.
#JoeSixpack
#SlavaUkraini","[{'text': 'JoeSixpack', 'indices': [197, 208]}, {'text': 'SlavaUkraini', 'indices': [209, 222]}]"
641,,1553909288472567812,2022-08-01 01:03:39,0,"🇷🇸 🇽🇰Situation in #Kosovo and Metohija shortly explained...

First and foremost is about ID's and car registration plates,as usual as it does #NATO just attacked #Yugoslavia(as with many other countries) in 1999 without a further plans what to do with #Kosovo on the long term https://t.co/4RrQmSTnfZ","[{'text': 'Kosovo', 'indices': [18, 25]}, {'text': 'NATO', 'indices': [142, 147]}, {'text': 'Yugoslavia', 'indices': [162, 173]}, {'text': 'Kosovo', 'indices': [252, 259]}]"
642,"Tanauan, Batangas, Philippines",1553909292557774848,2022-08-01 01:03:40,1,"@suaadfuuad @crystaliz3r @nullvoidstar @AdityaDharkar3 @TeresaBeadle5 @comrade_man @adriakulig @BeduschiLidia @bnei_Adam @AnneMariaWatki1 @VigilantRobert @hameed_shahir @throwaway9154 @LumpyLouish @Erikroner @pixieonmoon @FrankConiglio5 @watermarkdavid5 @allison_horst @DrMitchAMedina
 
A Republican judge found NO EVIDENCE of fraud in Wisconsin.  Can we all stop talking about these fantasies!

Followed all and RT'ed.

https://t.co/hxFIqTf4n2

https://t.co/qYynoWJZjD

#FBR 
#TrumpForPrison 
#DeTrumpifyAmerica
#StandWithUkraine","[{'text': 'FBR', 'indices': [471, 475]}, {'text': 'TrumpForPrison', 'indices': [477, 492]}, {'text': 'DeTrumpifyAmerica', 'indices': [494, 512]}, {'text': 'StandWithUkraine', 'indices': [513, 530]}]"
